2004-09-25 23:27:48,241.4
2004-10-11 23:28:08,227.4
2004-10-27 23:28:28,219.2
2004-11-12 23:28:44,232.1
2004-11-28 23:29:04,224.4
2005-01-15 23:29:50,212.8
2005-01-23 23:33:06,231.4
2005-01-31 23:30:02,219.1
2005-02-24 23:33:22,225.8
2005-03-12 23:33:25,232.9
2005-04-21 23:30:52,219.0
2005-05-31 23:33:16,202.0
2005-06-08 23:31:14,212.6
2005-07-02 23:33:07,209.9
2005-07-18 23:33:08,nan
2005-07-26 23:31:35,208.1
2005-08-11 23:31:43,212.4
2005-08-27 23:31:49,216.5
2005-09-04 23:32:52,202.5
2005-09-12 23:31:51,210.0
2005-09-20 23:32:47,219.9
2005-09-28 23:31:49,209.6
2005-10-22 23:32:57,222.0
2005-12-09 23:33:19,221.8
2005-12-25 23:33:24,220.4
2006-01-10 23:33:33,225.9
2006-01-26 23:33:41,220.2
2006-03-31 23:33:47,nan
2006-04-08 23:35:17,187.6
2006-04-16 23:33:43,201.1
2006-05-02 23:33:46,nan
2006-05-18 23:33:47,212.8
2006-06-03 23:33:45,197.2
2006-06-11 23:36:15,199.8
2006-06-27 23:36:29,202.6
2006-07-05 23:33:35,217.9
2006-07-29 23:36:56,224.5
2006-08-22 23:33:22,231.4
2006-09-15 23:37:32,237.0
2006-09-23 23:33:11,224.9
2006-10-01 23:37:43,221.8
2006-11-10 23:33:35,236.6
2006-11-18 23:38:10,222.4
2006-12-04 23:38:18,240.5
2006-12-20 23:38:26,221.9
2007-01-05 23:38:33,228.5
2007-01-13 23:33:55,nan
2007-01-21 23:38:38,235.0
2007-01-29 23:34:02,224.8
2007-02-06 23:38:41,230.6
2007-02-14 23:34:08,226.9
2007-03-02 23:34:12,228.6
2007-03-10 23:38:39,234.2
2007-05-13 23:38:15,238.0
2007-05-21 23:34:02,nan
2007-06-22 23:33:58,210.6
2007-07-16 23:37:21,205.4
2007-07-24 23:33:52,225.6
2007-08-09 23:33:47,224.9
2007-08-17 23:37:04,224.2
2007-08-25 23:33:40,219.2
2007-09-10 23:33:32,223.0
2007-09-18 23:36:47,228.6
2007-09-26 23:33:28,230.4
2007-10-04 23:36:37,229.0
2007-10-12 23:33:28,232.8
2007-10-28 23:33:40,225.5
2007-11-13 23:33:49,nan
2008-03-12 23:33:47,217.9
2008-05-07 23:33:45,225.8
2008-05-23 23:33:39,230.2
2008-06-24 23:33:21,213.0
2008-07-10 23:33:10,221.5
2008-07-26 23:32:59,224.6
2008-08-11 23:32:54,222.0
2008-09-28 23:32:29,226.5
2008-10-06 23:28:04,218.6
2008-12-01 23:33:04,227.0
2008-12-17 23:33:14,234.4
2009-01-18 23:33:26,nan
2009-03-15 23:30:16,225.4
2009-03-23 23:33:56,223.9
2009-04-08 23:34:01,208.9
2009-04-16 23:30:56,205.2
2009-04-24 23:34:06,218.9
2009-06-11 23:34:09,195.4
2009-07-05 23:32:24,193.9
2009-07-13 23:34:02,204.6
2009-07-21 23:32:40,201.0
2009-07-29 23:33:57,212.8
2009-08-06 23:32:54,203.4
2009-08-14 23:33:53,213.0
2009-08-22 23:33:09,222.4
2009-08-30 23:33:53,215.0
2009-09-07 23:33:22,212.2
2009-09-23 23:33:34,222.2
2009-11-10 23:34:03,211.9
2009-11-18 23:34:22,203.4
2009-11-26 23:34:09,nan
2009-12-12 23:34:19,212.4
2009-12-20 23:34:49,220.5
2010-01-05 23:35:05,210.1
2010-01-21 23:35:19,220.5
2010-03-18 23:34:40,213.2
2010-04-11 23:35:56,224.6
2010-04-27 23:35:54,229.8
2010-05-05 23:34:31,218.6
2010-05-13 23:35:50,nan
2010-06-14 23:35:51,221.6
2010-07-16 23:35:56,221.5
2010-08-17 23:35:57,220.1
2010-09-10 23:33:56,233.5
2010-10-04 23:35:58,nan
2010-10-20 23:36:09,228.5
2010-11-13 23:33:30,223.4
2010-11-21 23:36:31,233.0
2010-12-31 23:33:37,231.2
2011-01-16 23:33:39,208.9
2011-02-01 23:33:40,220.1
2011-02-25 23:37:13,213.1
2011-03-29 23:37:19,218.0
2011-04-06 23:33:31,215.1
2011-04-14 23:37:19,nan
2011-04-30 23:37:20,211.4
2011-05-16 23:37:16,222.5
2011-06-17 23:37:17,nan
2011-07-03 23:37:14,221.1
2011-08-04 23:37:09,223.4
2011-08-20 23:37:07,208.4
2011-08-28 23:32:26,203.2
2011-09-05 23:37:03,204.2
2011-09-13 23:32:14,213.0
2011-09-21 23:36:59,216.5
2011-10-15 23:31:44,206.6
2011-10-23 23:37:04,216.0
2011-12-10 23:37:29,212.5
2012-03-15 23:37:50,216.9
2012-03-31 23:37:49,nan
2012-05-18 23:38:25,210.4
2012-06-03 23:38:04,210.2
2012-08-06 23:38:45,216.2
2012-09-23 23:39:14,209.5
2012-10-09 23:39:21,nan
2012-11-10 23:39:36,212.5
2012-12-12 23:39:46,217.9
2013-03-18 23:39:49,207.9
2013-03-27 23:48:16,180.8
2013-04-11 23:45:47,207.4
2013-04-27 23:45:28,198.4
2013-06-14 23:45:41,192.1
2013-06-30 23:46:05,200.6
2013-07-24 23:39:01,207.5
2013-08-09 23:38:55,nan
2013-08-17 23:46:08,217.5
2013-08-25 23:39:07,227.1
2013-09-02 23:46:09,221.0
2013-09-18 23:46:03,214.5
2013-09-26 23:39:28,210.5
2013-10-12 23:39:42,211.1
2013-10-20 23:45:55,206.2
2013-11-05 23:45:51,206.9
2013-11-13 23:39:54,210.4
2014-01-16 23:40:19,217.4
2014-02-01 23:40:35,220.4
2014-03-21 23:40:37,215.5
2014-06-17 23:43:49,217.8
2014-06-25 23:41:11,230.1
2014-07-03 23:43:55,231.8
2014-07-11 23:41:14,232.1
2014-08-04 23:44:07,223.0
2014-09-13 23:41:21,220.6
2014-09-21 23:44:13,215.0
2014-10-15 23:41:42,208.8
2014-10-31 23:41:52,216.6
2014-11-08 23:44:21,219.5
2015-01-03 23:42:15,227.6
2015-02-28 23:43:53,223.1
2015-03-08 23:42:36,nan
2015-03-24 23:42:45,nan
2015-05-11 23:43:07,207.8
2015-05-27 23:43:11,nan
2015-07-14 23:43:27,223.6
2015-07-30 23:43:29,232.0
2015-08-07 23:43:45,223.1
2015-08-31 23:43:33,nan
2015-09-08 23:43:59,234.0
2015-09-16 23:43:39,232.6
2015-10-02 23:43:39,231.1
2015-10-18 23:43:59,254.1
2015-11-19 23:44:30,252.5
2015-12-05 23:44:43,247.1
2015-12-13 23:44:14,237.2
2015-12-29 23:44:14,240.0
2016-01-30 23:44:10,242.4
2016-02-07 23:45:34,247.9
2016-02-23 23:45:35,238.1
2016-03-18 23:43:54,246.5
2016-05-05 23:43:19,240.5
2016-05-13 23:46:07,239.4
2016-05-21 23:43:43,229.5
2016-05-29 23:46:12,nan
2016-06-30 23:46:17,207.2
2016-07-24 23:44:06,209.8
2016-08-09 23:44:08,223.8
2016-08-17 23:46:20,221.4
2016-08-25 23:44:16,222.9
2016-09-02 23:46:24,219.5
2016-09-10 23:44:20,225.8
2016-09-18 23:46:26,nan
2016-09-26 23:44:21,227.2
2016-10-04 23:46:28,234.9
2016-10-28 23:44:28,225.5
2016-11-05 23:46:20,222.0
2016-11-21 23:46:14,228.9
2016-12-07 23:46:11,230.5
2017-01-16 23:44:16,231.0
2017-02-09 23:45:37,230.8
2017-02-17 23:44:02,227.8
2017-04-06 23:43:38,223.6
2017-04-14 23:46:03,224.9
2017-04-22 23:43:29,235.5
2017-05-16 23:46:12,221.9
2017-05-24 23:43:39,229.4
2017-06-01 23:46:16,231.0
2017-06-25 23:43:52,231.1
2017-07-03 23:46:22,236.9
2017-07-19 23:46:22,240.4
2017-08-04 23:46:20,241.1
2017-08-12 23:44:09,229.6
2017-09-05 23:46:19,229.9
2017-09-13 23:44:13,224.9
2017-09-21 23:46:17,235.8
2017-10-15 23:44:24,238.5
2017-10-23 23:46:21,239.5
2017-11-08 23:46:20,224.8
2017-11-24 23:46:15,240.9
2017-12-10 23:46:07,239.4
2017-12-26 23:45:57,nan
2018-01-19 23:44:07,244.5
2018-02-04 23:43:58,243.9
2018-03-24 23:43:37,239.9
2018-05-19 23:43:52,nan
2018-06-28 23:43:09,247.0
2018-07-06 23:42:59,245.1
2018-07-14 23:43:17,231.6
2018-07-22 23:42:42,236.4
2018-08-15 23:43:33,246.4
2018-08-31 23:43:40,251.9
2018-09-08 23:41:46,249.5
2018-10-18 23:43:58,240.9
2018-11-11 23:40:18,nan
2018-12-29 23:39:00,256.0
2019-01-14 23:38:30,255.1
2019-02-15 23:37:31,247.2
2019-03-03 23:37:01,243.1
2019-03-11 23:43:43,254.8
2019-03-27 23:43:40,247.0
2019-04-12 23:43:35,251.0
2019-04-20 23:35:23,255.2
2019-05-06 23:34:46,231.4
2019-05-14 23:43:41,238.5
2019-05-22 23:34:09,256.0
2019-05-30 23:43:50,235.1
2019-07-09 23:32:23,243.4
2019-07-17 23:44:04,256.5
2019-08-02 23:44:11,250.8
2019-08-10 23:31:06,246.0
2019-08-18 23:44:16,261.2
2019-09-03 23:44:19,244.4
